"D2","16","Broward","2010",1600213,"DENNY'S OF HALLANDALE 7454","1025 W HALLANDALE BEACH BLVD","HALLANDALE","33009",2831195,1,"Food","Complaint Full","Inspection Completed - No Further Action","07/31/2018",,,1,1,0,0,"Y",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6553145,6690557
"D2","16","Broward","2010",1600219,"CIGAR REPUBLIC USA","3335-3337 E OAKLAND PARK BLVD","FORT LAUDERDALE","33308",2817117,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/13/2018",,,6,2,3,1,"Y",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6171867,6638082
"D2","16","Broward","2010",1600225,"WILD SEA INDIGO GOLDEN LYON","620 E LAS OLAS BLVD","FORT LAUDERDALE","33301",2776640,1,"Food","Complaint Full","Inspection Completed - No Further Action","07/20/2018",,,2,0,2,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5465302,6561261
"D2","16","Broward","2010",1600237,"MCGOWEN'S","310 N BROADWALK","HOLLYWOOD","33019",2786240,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/27/2018",,,5,0,1,4,"Y",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467972,6590395
"D2","16","Broward","2010",1600247,"CAP'S PLACE","2980 NE 31 AVE","LIGHTHOUSE POINT","33064",2784723,1,"Food","Routine - Food","Inspection Completed - No Further Action","10/04/2018",,,6,4,2,0,"Y",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2136533,6587441
"D2","16","Broward","2010",1600262,"BURGER KING #37","2319 N FEDERAL HWY","HOLLYWOOD","33020",2800188,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/17/2018",,,5,0,1,4,"Y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5508121,6611510
"D2","16","Broward","2010",1600265,"ARTIES SPORTSMENS LOUNGE","2218 N FEDERAL HWY","HOLLYWOOD","33020",2816489,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/23/2018",,,4,1,0,3,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6426309,6637076
"D2","16","Broward","2010",1600270,"RAMADA INN FORT LAUDERDALE AIRPORT","2275 W SR 84","FORT LAUDERDALE","33312",2807602,1,"Food","Routine - Food","Warning Issued","10/10/2018",,,11,3,2,6,"Y",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5766329,6622956
"D2","16","Broward","2010",1600321,"BOOBY TRAP II","5775 HALLANDALE BEACH BLVD","WEST HOLLYWOOD","33023",2827007,2,"Food","Complaint Full","Call Back - Extension given, pending","07/12/2018",,,2,2,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136574,6676687
"D2","16","Broward","2010",1600321,"BOOBY TRAP II","5775 HALLANDALE BEACH BLVD","WEST HOLLYWOOD","33023",2827007,3,"Food","Complaint Full","Call Back - Extension given, pending","07/13/2018",,,2,2,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136574,6677632
"D2","16","Broward","2010",1600321,"BOOBY TRAP II","5775 HALLANDALE BEACH BLVD","WEST HOLLYWOOD","33023",2827007,4,"Food","Complaint Full","Call Back - Complied","07/14/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136574,6678007
"D2","16","Broward","2010",1600321,"BOOBY TRAP II","5775 HALLANDALE BEACH BLVD","WEST HOLLYWOOD","33023",2827007,1,"Food","Complaint Full","Warning Issued","07/10/2018",,,7,3,2,2,"Y",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2136574,6673507
"D2","16","Broward","2010",1600346,"CHARM CITY BURGER CO","1136 E HILLSBORO BLVD","DEERFIELD BEACH","33441",2793197,1,"Food","Routine - Food","Warning Issued","08/30/2018",,,5,1,1,3,"Y",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3928346,6601301
"D2","16","Broward","2010",1600346,"CHARM CITY BURGER CO","1136 E HILLSBORO BLVD","DEERFIELD BEACH","33441",2793197,2,"Food","Routine - Food","Call Back - Complied","08/31/2018",,,1,0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928346,6717907
"D2","16","Broward","2010",1600406,"GARDEN RESTAURANT","4400 N ANDREWS AVE","FORT LAUDERDALE","33309",2815898,2,"Food","Routine - Food","Call Back - Complied","07/31/2018",,,1,0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6707058,6685862
"D2","16","Broward","2010",1600406,"GARDEN RESTAURANT","4400 N ANDREWS AVE","FORT LAUDERDALE","33309",2815898,1,"Food","Routine - Food","Warning Issued","07/24/2018",,,18,3,6,9,"Y",1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6707058,6636104
"D2","16","Broward","2010",1600479,"LAS ORQUIDEAS","3332  E ATLANTIC BLVD","POMPANO BEACH","33062",2822310,1,"Food","Routine - Food","Warning Issued","08/08/2018",,,6,1,2,3,"Y",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6784268,6646484
"D2","16","Broward","2010",1600479,"LAS ORQUIDEAS","3332  E ATLANTIC BLVD","POMPANO BEACH","33062",2822310,2,"Food","Routine - Food","Call Back - Complied","08/16/2018",,,0,0,0,0,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6784268,6698267
"D2","16","Broward","2010",1600482,"FLORIOS OF LITTLE ITALY INC","200 GARFIELD ST","HOLLYWOOD","33019",2793287,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/08/2018",,,3,0,1,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967771,6601448
"D2","16","Broward","2010",1600486,"MARINER'S GRILL","2301 SE 17 ST","FORT LAUDERDALE","33316",2819167,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/06/2018",,,2,0,0,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6592030,6641465
"D2","16","Broward","2010",1600492,"LOBBY LOUNGE","2301 SE 17 ST","FORT LAUDERDALE","33316",2810111,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/06/2018",,,4,0,0,4,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6592049,6626941
"D2","16","Broward","2010",1600499,"INTERNATIONAL HOUSE OF PANCAKES 36-08","2754 HOLLYWOOD BLVD","HOLLYWOOD","33020",2790915,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/10/2018",,,8,1,1,6,"Y",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654889,6598074
"D2","16","Broward","2010",1600518,"FLORIDIAN REST","1410 E LAS OLAS BLVD","FORT LAUDERDALE","33301-2336",2842242,1,"Food","Complaint Full","Inspection Completed - No Further Action","09/21/2018",,,5,0,1,4,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136683,6732443
"D2","16","Broward","2010",1600518,"FLORIDIAN REST","1410 E LAS OLAS BLVD","FORT LAUDERDALE","33301-2336",2781012,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/12/2018",,,8,3,1,4,"Y",0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136683,6579554
"D2","16","Broward","2010",1600563,"POLLO DE ORO USA CORP","6024 HOLLYWOOD BLVD","HOLLYWOOD","33024",2802016,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/21/2018",,,4,1,0,3,"Y",0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5259499,6614209
"D2","16","Broward","2010",1600578,"UMBERTO'S PIZZA AND RESTAURANT","3051 E COMMERCIAL BLVD","FORT LAUDERDALE","33308",2788797,1,"Food","Routine - Food","Warning Issued","08/20/2018",,,10,3,4,3,"Y",1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2515269,6594876
"D2","16","Broward","2010",1600578,"UMBERTO'S PIZZA AND RESTAURANT","3051 E COMMERCIAL BLVD","FORT LAUDERDALE","33308",2788797,2,"Food","Routine - Food","Call Back - Extension given, pending","08/21/2018",,,3,0,1,2,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2515269,6707164
"D2","16","Broward","2010",1600585,"RUSTY HOOK TAVERN","125 N RIVERSIDE DR","POMPANO BEACH","33062-5026",2784240,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/08/2018",,,10,3,1,6,"Y",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136717,6586264
"D2","16","Broward","2010",1600606,"EDDIE HILLS REST","134 N FEDERAL HWY","HALLANDALE","33009-4353",2781014,1,"Food","Routine - Food","Warning Issued","08/02/2018",,,16,5,3,8,"Y",0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2136724,6579557
"D2","16","Broward","2010",1600606,"EDDIE HILLS REST","134 N FEDERAL HWY","HALLANDALE","33009-4353",2781014,2,"Food","Routine - Food","Call Back - Complied","08/03/2018",,,1,0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136724,6694086
"D2","16","Broward","2010",1600672,"STRATFORD BAR","2910 HOLLYWOOD BLVD","HOLLYWOOD","33020-4208",2784241,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/15/2018",,,7,0,4,3,"Y",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136769,6586267
"D2","16","Broward","2010",1600693,"CORAL RIDGE YACHT CLUB","2800 YACHT CLUB DR","FORT LAUDERDALE","33304-4599",2781042,2,"Food","Routine - Food","Call Back - Extension given, pending","08/29/2018",,,3,1,1,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2136781,6709905
"D2","16","Broward","2010",1600693,"CORAL RIDGE YACHT CLUB","2800 YACHT CLUB DR","FORT LAUDERDALE","33304-4599",2781042,1,"Food","Routine - Food","Warning Issued","08/22/2018",,,24,6,8,10,"Y",3,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2136781,6579613
"D2","16","Broward","2010",1600704,"CATFISH DEWEYS","4003 N ANDREWS AVE","OAKLAND PARK","33309-5241",2844609,1,"Food","Complaint Full","Inspection Completed - No Further Action","10/09/2018",,,10,2,1,7,"Y",0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136785,6742548
"D2","16","Broward","2010",1600704,"CATFISH DEWEYS","4003 N ANDREWS AVE","OAKLAND PARK","33309-5241",2784242,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/17/2018",,,11,4,2,5,"Y",0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136785,6586268
"D2","16","Broward","2010",1600724,"LESTERS DINER","250 SW 24 ST","FORT LAUDERDALE","33315-2545",2778832,1,"Food","Routine - Food","Inspection Completed - No Further Action","10/09/2018",,,12,2,1,9,"Y",0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136796,6575395
"D2","16","Broward","2010",1600729,"BOB'S ITALIAN RESTAURANT INC","2068 NE 2 ST","DEERFIELD BEACH","33441",2814058,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/06/2018",,,2,0,1,1,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6584934,6633128
"D2","16","Broward","2010",1600734,"JACK'S DINER","1031 N FEDERAL HWY","HOLLYWOOD","33020-3539",2784243,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/30/2018",,,10,0,2,8,"Y",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136802,6586271
"D2","16","Broward","2010",1600774,"DANIA ENTERTAINMENT CENTER LEVEL 1","301 E DANIA BEACH BLVD","DANIA","33004",2812785,1,"Food","Routine - Food","Warning Issued","08/13/2018",,,16,3,4,9,"Y",1,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5574802,6631115
"D2","16","Broward","2010",1600774,"DANIA ENTERTAINMENT CENTER LEVEL 1","301 E DANIA BEACH BLVD","DANIA","33004",2812785,2,"Food","Routine - Food","Call Back - Admin. complaint recommended","10/12/2018",,,2,0,1,1,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5574802,6701492
"D2","16","Broward","2010",1600796,"DENNYS REST 252","5000 N FEDERAL HWY","FORT LAUDERDALE","33308-3812",2844121,1,"Food","Complaint Full","Inspection Completed - No Further Action","10/01/2018",,,5,1,2,2,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136835,6739977
"D2","16","Broward","2010",1600796,"DENNYS REST 252","5000 N FEDERAL HWY","FORT LAUDERDALE","33308-3812",2781066,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/14/2018",,,6,2,1,3,"Y",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2136835,6579666
"D2","16","Broward","2010",1600799,"CORINTO RESTAURANT","4390 N DIXIE HWY","OAKLAND PARK","33334",2787718,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/23/2018",,,14,5,3,6,"Y",0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3031474,6592916
"D2","16","Broward","2010",1600850,"JPS BAGEL PLACE","2649 HOLLYWOOD BLVD","HOLLYWOOD","33020",2792618,1,"Food","Routine - Food","Inspection Completed - No Further Action","09/06/2018",,,3,0,0,3,"Y",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882588,6600501
